store_id,store_lat,store_lon,currently_assigned_hub,trucks_per_day,dist_to_Hub_East,dist_to_Hub_Central,dist_to_Hub_North,dist_to_Hub_West,dist_to_Hub_North_Coast,optimized_hub,hub_lat,hub_lon,dist_to_Warszawa,dist_to_Lodz,dist_to_Bydgoszcz,dist_to_Poznan,dist_to_Wroclaw
1193,52.1883875470922,21.19733055073683,Warszawa,2,null,null,null,null,null,Warszawa,52.23,21.01,13.9,131.64,246.55,300.42,315.74
1194,52.06852880074196,20.857413196992674,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,20.86,104.67,231.58,278.21,288.68
1195,52.18524809942653,21.6820249052735,Warszawa,2,null,null,null,null,null,Warszawa,52.23,21.01,47.3,163.54,277.84,334.27,347.21
1196,51.90302581277061,21.155780341220748,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,37.7,120.61,258.93,301.8,302.25
1197,52.18839817001872,21.99006352492399,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,68.76,184.34,297.83,355.76,367.62
1198,52.059785943154075,20.69082639550105,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,29.26,93.42,222.1,266.81,277.52
1199,52.7099657094059,20.21952191422649,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,76.81,119.4,161.9,233.35,285.98
1200,52.92675873055562,21.61880447018061,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,88.3,200.27,254.22,333.88,379.86
1201,52.166664998708974,21.11804562198332,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,10.33,125.59,242.56,295.1,309.69
1202,52.17653747120998,21.33292377418842,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,23.37,140.05,255.73,309.99,324.04
1203,52.27492404854295,20.745517168129247,Warszawa,2,null,null,null,null,null,Warszawa,52.23,21.01,19.17,107.79,213.86,268.21,290.95
1204,52.92628646122645,21.289338253685777,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,79.72,183.37,231.26,311.18,360.54
1205,52.24339813879931,20.93279096943586,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,5.61,117.36,227.19,281.5,301.24
1206,52.04754774059863,20.724530601953933,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,28.45,95.13,224.82,269.34,279.19
1207,52.45439396534888,20.693600377075327,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,33.33,117.01,202.51,264.2,297.27
1208,52.15764551830542,21.073932193740433,Warszawa,2,null,null,null,null,null,Warszawa,52.23,21.01,9.19,122.35,240.23,292.12,306.45
1209,51.91329586338197,21.00233637851844,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,35.16,110.16,249.22,291.03,292.35
1210,51.398866365567685,20.620678770855932,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,96.2,90.74,264.86,282.32,253.53
1211,51.95675657757676,20.071728275185095,Warszawa,1,null,null,null,null,null,Lodz,51.75,19.45,72.34,49.2,194.17,226.28,233.19
1212,51.738198922583415,21.438073596673313,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,62.27,139.17,285.39,324.94,316.59
1213,52.288517737300154,20.968746960170076,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,7.11,121.96,227.39,283.73,305.65
1214,52.14958680305792,20.92845658891446,Warszawa,2,null,null,null,null,null,Warszawa,52.23,21.01,10.59,112.6,231.57,282.08,296.72
1215,52.065222927214464,20.834433898678242,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,22.04,103.03,230.38,276.67,287.05
1216,52.27534063790073,20.98355118788606,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,5.36,122.16,228.93,284.84,305.96
1217,52.209087521560114,20.924262758800268,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,6.43,115.09,228.31,281.18,299.11
1218,52.369114527612865,21.22508492071601,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,21.57,141.99,240.65,301.39,325.7
1219,52.10193158606837,21.02564135008643,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,14.26,117.01,240.06,289.42,300.99
1220,52.197992011604036,21.087000519116096,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,6.46,124.91,239.1,292.64,309.04
1221,51.98876713423127,20.86760656109327,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,28.57,102.71,236.77,280.26,286.17
1222,52.041243546335174,21.169545104503726,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,23.74,124.63,252.12,300.27,308.03
1223,52.045945925194815,21.251036676789305,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,26.5,130.28,256.91,305.85,313.57
1224,52.559715386998164,20.944510825814618,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,36.88,137.92,215.29,282.21,318.34
1225,51.58783828568167,21.110978598292036,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,71.63,117.65,276.31,307.24,290.76
1226,52.82896928720734,21.24896117791824,Warszawa,2,null,null,null,null,null,Warszawa,52.23,21.01,68.56,173.79,229.71,306.58,352.21
1227,52.23945077344792,20.959162434250306,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,3.71,118.79,229.04,283.37,302.73
1228,52.25499515633696,20.942907581275325,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,5.45,118.59,227.28,282.13,302.42
1229,52.14200414167411,20.9609990691948,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,10.35,114.37,233.98,284.43,298.49
1230,52.30539871822771,20.187588913250913,Warszawa,2,null,null,null,null,null,Warszawa,52.23,21.01,58.17,80.41,177.83,229.03,258.37
1231,51.94682653171456,21.05272991407597,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,31.57,114.3,250.24,293.82,296.87
1232,51.655878474173385,20.497762456442253,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,73.12,74.08,238.71,264.06,250.46
1233,52.13756453272205,21.02556037367283,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,10.32,118.38,238.22,288.98,302.47
1234,52.35332222465074,20.945728284011146,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,14.41,124.29,223.07,281.87,307.38
1235,52.44795997754486,21.283735126566338,Warszawa,2,null,null,null,null,null,Warszawa,52.23,21.01,30.86,149.93,241.66,305.49,333.24
1236,52.972046388084415,20.690616250785148,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,85.35,161.06,189.06,271.22,329.91
1237,52.26525082634974,21.379947375324345,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,26.19,146.7,254.91,312.61,330.83
1238,52.58965823375722,20.108331396688765,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,74.68,103.97,158.89,224.07,271.61
1239,52.30210534187257,21.11124985577108,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,10.69,131.45,235.95,293.63,315.31
1240,51.90141710143666,21.0635065878529,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,36.66,114.19,253.54,295.49,296.03
1241,52.17457174627215,20.75157737592094,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,19.11,102.58,219.34,269.48,286.52
1242,53.14455725267026,21.141252300867553,Warszawa,2,null,null,null,null,null,Warszawa,52.23,21.01,101.93,194.88,219.9,306.53,366.51
1243,52.26579047570315,21.31995183987196,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,22.06,142.87,251,308.41,326.99
1244,52.93486498294,21.174402089697605,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,79.08,178.52,223.16,303.45,354.46
1245,51.33697885816113,21.16720086265378,Warszawa,2,null,null,null,null,null,Warszawa,52.23,21.01,99.73,128.65,297.19,320.27,290.8
1246,52.41146723138777,21.2344841899381,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,25.55,144.89,239.68,302.01,328.35
1247,52.0605167986189,20.89699658592339,Warszawa,2,null,null,null,null,null,Warszawa,52.23,21.01,20.41,106.99,234.42,281.08,290.93
1248,52.1055401135788,20.949929038686918,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,14.44,112.17,235.2,284.11,296.23
1249,52.09893376044765,20.952202534395404,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,15.1,112.06,235.69,284.36,296.1
1250,52.21539765428381,20.894021612057728,Warszawa,1,null,null,null,null,null,Warszawa,52.23,21.01,8.28,113.52,226.1,279.02,297.47
1251,51.903720540919586,19.670180224938868,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,100.54,22.99,178.59,200.55,205.22
1252,51.5906181784384,19.317595848277325,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,138.1,19.97,193.2,190.89,169.14
1253,51.5536422616752,19.195246944073062,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,147.56,28.16,192.95,185.48,159.71
1254,51.91864187142162,19.54263498591747,Lodz,3,null,null,null,null,null,Lodz,51.75,19.45,108.37,19.81,171.59,191.51,197.97
1255,51.79847121062204,19.543207107886744,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,113.3,8.46,182.17,195.77,192.25
1256,52.07072626259829,19.63864661424363,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,97.61,37.97,163.47,194,212.03
1257,51.2274283201385,20.285900917024325,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,122.28,82.39,264.08,269.71,228.35
1258,51.79340067351811,19.480376732571948,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,117.53,5.27,180.06,191.85,188
1259,51.982928656326635,19.516480342514495,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,108.08,26.27,164.92,187.83,199.75
1260,51.968657193707486,18.8567945831289,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,153.49,48.1,141.17,144.16,160.15
1261,51.89513682320816,20.375067730975125,Lodz,1,null,null,null,null,null,Warszawa,52.23,21.01,57.94,66.73,214.77,248.52,250.24
1262,51.80771011782544,20.28935653729498,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,68.86,59.1,216.56,245.15,241.3
1263,51.63761583448354,19.727504398870234,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,111.28,23.09,204.2,214.41,198.03
1264,51.7558566753811,19.590224504738835,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,112.46,9.84,187.93,200.52,193.44
1265,51.65747471979314,19.42664323871732,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,127.76,10.4,190.6,194.33,178.81
1266,51.964346364412535,19.310432369378773,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,122.57,25.72,157.7,174.49,186.24
1267,52.065435056955714,19.27312141696792,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,122.95,37.14,147.12,169.1,190.1
1268,51.66871867085054,19.491623201983973,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,123.2,9.48,191.97,197.93,183.51
1269,51.966872288992676,19.440456130814376,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,113.68,24.08,162.94,183.16,194.24
1270,51.82442320977593,19.678468250737588,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,103.51,18,185.7,203.74,202.08
1271,51.95030879278824,19.30111736778048,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,123.58,24.56,158.6,174.31,184.89
1272,51.61057413808695,19.430372449792394,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,130.21,15.54,195.18,196.86,177.33
1273,51.44593198174709,19.257650977506458,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,150.4,36.34,205.62,195.52,160.59
1274,51.68134346370791,19.282743029938274,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,135.38,13.97,183.2,184.11,170.38
1275,51.853335400768195,19.5935386264007,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,107.61,15.25,179.47,197.08,197.97
1276,51.757835862493,19.511322136980105,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,117.27,4.38,184.54,195.3,188.42
1277,51.812482878161966,19.252384320505417,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,131.47,15.47,169.56,176.22,174.52
1278,51.94389486341092,19.36065632343287,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,119.74,22.41,161.6,178.51,188.13
1279,51.02958508585596,19.86793928544021,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,155.39,85.15,266.34,257.02,198.81
1280,51.69218546227908,19.746154734913006,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,106.73,21.7,200.15,213.27,201.17
1281,52.32319515971933,18.911230454897424,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,147.28,73.96,109.05,139.72,189.15
1282,51.68558714912532,19.44515063901873,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,125.1,7.16,188.64,194.19,181.13
1283,51.610916474027135,19.416436295981427,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,131.02,15.62,194.65,195.97,176.41
1284,51.54167021776289,18.743201531388635,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,176.11,54.61,182.76,159.93,129.56
1285,51.66229187076359,19.755772803002653,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,108.07,23.51,203.19,215.16,200.75
1286,52.001629987056354,19.52487015388541,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,107,28.42,163.72,187.89,201.28
1287,52.59160450324713,19.067266999791173,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,141.79,97.18,94.98,151.65,218.52
1288,51.44677688233543,18.633185566431685,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,187.72,66.35,190.94,160.66,118.64
1289,51.93419940860759,19.568035163544284,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,106.14,22.05,171.38,192.74,200.34
1290,51.726509822541864,19.750699404125818,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,104.37,21.21,197.34,212.18,202.75
1291,51.988926298332984,19.76348164176062,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,91.27,34.42,176.07,204.46,215.29
1292,52.38221260893217,19.600062820030438,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,100.13,70.96,138.75,187.63,229.4
1293,51.744645265453,19.517096715090506,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,117.57,4.73,185.97,196.23,188.23
1294,51.47339105718804,19.402514085366434,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,140.41,30.88,207.47,202.5,171.17
1295,51.68471662861499,19.659208096798825,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,112.27,16.34,197.16,207.96,195.15
1296,51.94832516795933,19.515181196213078,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,109.21,22.48,167.82,188.75,197.81
1297,50.993953299682765,19.023267547013408,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,195.36,89.08,246.62,215.37,140.02
1298,51.45695658833538,19.271143882063175,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,148.93,34.85,204.92,195.65,161.81
1299,52.0401607382772,19.665415804142416,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,96.45,35.56,167.21,196.51,211.95
1300,51.47373563876687,19.249252490050317,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,149.12,33.73,202.58,193.35,160.79
1301,51.88945750611635,19.54056235496432,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,109.59,16.73,174.03,192.32,196.38
1302,51.023141274020126,19.398906946227413,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,175.11,80.76,252.51,231.97,166.04
1303,51.688905174903496,19.272652686582056,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,135.64,14.15,182.13,183.11,170.05
1304,51.755173971532,19.327518110575227,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,129.03,8.59,177.73,183.53,176.5
1305,51.682353937197746,19.52384762422611,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,120.49,9.12,191.95,199.36,186.15
1306,51.853981554699274,19.28924518852342,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,127.48,16.12,167.01,176.96,178.93
1307,51.80332061725475,19.43655792233678,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,119.89,5.99,177.4,188.59,185.67
1308,52.06641890078551,19.279728869571905,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,122.47,37.09,147.31,169.53,190.55
1309,51.9078084731193,19.59621944144765,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,105.23,20.29,174.9,195.45,200.77
1310,51.619533047186536,19.52141966628552,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,124.3,15.32,197.69,202.14,183.69
1311,51.45098005264694,19.594697755202002,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,131.5,34.7,216.29,215.38,183.71
1312,51.78606923420816,19.528550083621184,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,114.81,6.8,182.68,195.29,190.76
1313,52.08858344828985,20.358852303322234,Lodz,1,null,null,null,null,null,Warszawa,52.23,21.01,48.21,73.89,200.93,243.35,257.56
1314,51.86525606570259,19.228660847987097,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,131.1,20.09,163.69,172.55,175.79
1315,51.718826589080464,19.36316462380999,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,128.49,6.99,182.47,187.44,177.18
1316,51.830006703033035,19.691399029570167,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,102.43,19.09,185.8,204.4,203.16
1317,51.49921170773215,19.447029269401213,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,136.2,27.84,206.46,203.74,174.9
1318,52.06367005012231,19.469306678031906,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,109.42,34.84,155.97,182.55,201.49
1319,52.00808178447926,19.19354331017099,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,129.52,33.81,149.04,165.28,181.92
1320,51.93341099230645,19.665440752548374,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,99.71,25.34,175.89,199.33,206.38
1321,51.60844346913111,19.29430388727537,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,138.51,19.12,190.68,188.52,168.25
1322,51.640794967485775,19.780428369538587,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,108.1,26.11,206.13,217.67,201.67
1323,51.699889561233995,19.380736395667537,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,128.33,7.38,184.9,189.43,177.51
1324,51.50502531020375,19.407164957898082,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,138.07,27.36,204.54,201,172.37
1325,52.00680945313872,19.17787048126513,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,130.62,34.28,148.55,164.27,180.93
1326,52.099496357056985,19.335108883805404,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,118.13,39.62,146.85,172.54,195.82
1327,51.163068113879824,19.00053526054509,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,183.88,72.35,228.23,200.92,138.11
1328,51.63700378227119,19.329956430753754,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,134.77,15.1,189.11,189.26,171.68
1329,51.93319365898757,19.17737802807691,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,132.45,27.89,155.39,166.64,176.49
1330,51.80849723070989,19.239244453462803,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,132.49,16.12,169.46,175.54,173.49
1331,51.53257010830028,19.618043939207492,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,124.45,26.85,209.47,212.5,187.42
1332,51.77687720747016,19.619248205114303,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,109.58,12.22,187.28,201.59,196.2
1333,51.91997674628589,19.40129854993923,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,117.75,19.17,165.42,182.01,189.31
1334,51.482323172659655,19.471384193377034,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,135.97,29.75,208.93,206.16,176.09
1335,51.81381215290143,19.492882265038958,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,115.81,7.69,178.72,191.88,189.74
1336,52.053410529558825,19.522557369795923,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,105.95,34.06,159.3,186.43,204.07
1337,51.703284023150914,19.42835194882299,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,125.2,5.4,186.35,192.31,180.75
1338,51.93501677921838,19.304282811396504,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,123.81,22.93,160.11,175.03,184.22
1339,51.61058978328199,19.51427967902047,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,125.26,16.12,198.26,202.12,182.9
1340,52.41679912854566,19.041128788479757,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,139.37,79.36,106.79,148.48,202.94
1341,52.00378994539088,19.633590410176787,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,99.57,30.96,168.6,195.23,208.04
1342,52.12717724976571,19.920973188875042,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,77.08,53.29,173.86,212.4,232.28
1343,51.53412924884833,19.61893721775664,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,124.29,26.72,209.36,212.47,187.52
1344,51.86530331320251,19.39133071547752,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,120.32,13.44,169.95,183.25,185.84
1345,51.60606760952654,19.41856971294032,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,131.17,16.13,195.19,196.35,176.38
1346,50.93297239646071,19.06298454840258,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,198.25,94.65,253.91,222.22,143.51
1347,51.957319722638054,19.36386264403316,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,119.14,23.79,160.53,178.3,189.07
1348,51.96308588796701,19.580182242770363,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,104.38,25.35,169.49,192.71,202.6
1349,51.80716374498604,19.346911072113446,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,125.52,9.61,173.57,182.59,180.18
1350,51.56163191337907,19.361208973609823,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,137.2,21.81,197.49,195.11,171.04
1351,51.92093038344562,19.530161794028725,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,109.12,19.79,170.84,190.61,197.31
1352,52.099484198041004,18.78095074409536,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,156.7,60.81,125.78,134.75,165.32
1353,51.66977980593362,19.45787655058209,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,125.19,8.92,190.6,195.73,181.34
1354,51.72433950115635,19.34071190167732,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,129.63,8.16,181.13,185.76,175.97
1355,51.48224779856742,19.251068952568776,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,148.49,32.82,201.78,192.95,161.16
1356,51.905849511798635,19.404177602623566,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,118.03,17.59,166.81,182.68,188.74
1357,50.758558520586995,19.433280934219223,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,197.13,110.06,280.67,254.07,172.45
1358,51.93956758460123,19.796226420816627,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,90.87,32.1,181.6,208,214.89
1359,51.532245263280885,19.291338799929385,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,143.08,26.6,198.07,192.48,165.41
1360,51.851450464821625,20.415669976707093,Lodz,1,null,null,null,null,null,Warszawa,52.23,21.01,59.13,68.53,220.05,252.43,251.25
1361,52.00917487279935,19.48433202878511,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,109.57,28.87,161.24,184.93,199.25
1362,51.72972105678334,19.336616187011266,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,129.63,8.25,180.47,185.25,175.94
1363,52.034042805293495,19.622737022046156,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,99.51,33.77,165.63,193.74,209.02
1364,51.573722124506375,19.161004808613782,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,148.52,28.14,189.91,182.28,158.17
1365,52.362717334699454,18.97108765425564,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,143.48,75.82,108.1,143.67,195.21
1366,51.830105848499336,19.40684564773386,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,120.68,9.39,173.78,185.6,185.07
1367,51.656052481248075,19.625542730154034,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,115.98,16.12,198.38,207.05,191.89
1368,51.6459531599042,19.68008723574342,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,113.44,19.82,201.5,211,195.15
1369,51.742327502800215,19.52311226903169,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,117.32,5.19,186.42,196.71,188.52
1370,51.441016372403816,19.384611413271003,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,143.58,34.6,210.06,203.3,169.11
1371,51.46796828461318,19.458248253557795,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,137.67,31.31,209.87,206.16,174.82
1372,51.9843273668266,19.386181393477592,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,116.89,26.39,159.08,178.98,191.93
1373,51.697975136472564,19.822262364927607,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,101.98,26.69,202.94,217.99,206.42
1374,51.81879543251033,19.395910895103917,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,121.86,8.52,174.38,185.32,183.83
1375,51.81384988333908,19.241845742206955,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,132.11,16.2,169.05,175.48,173.93
1376,51.106662292729695,19.697346938470023,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,154.89,73.48,253.1,242.34,186.72
1377,50.97099009761215,19.357664273474192,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,181.41,86.71,256.77,233.73,163.56
1378,51.71297324120529,19.617007959754144,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,113.14,12.39,192.88,204.03,193.45
1379,51.53653064595596,19.345156814625074,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,139.67,24.81,199.4,195.5,169.15
1380,51.59281506329058,19.407610246414116,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,132.6,17.7,196.07,196.34,175.19
1381,51.67698551762518,18.595546855754037,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,179.81,60.36,165.51,142.75,126.93
1382,51.869781159625454,19.302769845582105,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,126.02,16.82,166.06,177.25,180.59
1383,51.53834477943664,19.383292676623025,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,137.33,23.95,200.5,197.72,171.77
1384,51.75932651174944,19.596201940578805,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,111.91,10.29,187.87,200.77,193.97
1385,52.055374860238956,19.47469368434152,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,109.21,33.94,156.91,183.11,201.32
1386,51.656765825454684,19.143239461010463,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,145.34,23.84,181.06,176.66,160.32
1387,51.69517402881814,19.133942868906082,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,144.12,22.95,176.96,174.11,161.41
1388,51.94908078836087,19.302689973143433,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,123.51,24.39,158.77,174.46,184.91
1389,51.77834458735231,19.49738633285807,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,117.15,4.57,182.11,193.56,188.42
1390,52.00425531675667,19.43471964837408,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,113.08,28.24,159.45,181.7,195.98
1391,51.276358776228896,19.884141501466384,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,131.97,60.73,243.46,242.66,200.75
